entity_type,name,location,country,website,contact,source,discovered_at,status
agency,Zhilfond,Караганда,Казахстан,https://zhilfond.kz/,Unknown,https://zhilfond.kz/,2026-09-15T19:14:11Z,discovered
agency,Elite Realty,Ереван,Армения,https://eliterealty.am/,Unknown,https://eliterealty.am/,2026-09-15T19:14:11Z,discovered
agency,Capital Realty,Ереван,Армения,https://capitalrealty.am/,Unknown,https://capitalrealty.am/,2026-09-15T19:14:11Z,discovered
agency,Avangard Realty,Ереван,Армения,https://avangard-realty.am/,Unknown,https://avangard-realty.am/,2026-09-15T19:14:11Z,discovered
agency,Smart Realty,Ереван,Армения,https://smartrealty.am/,Unknown,https://smartrealty.am/,2026-09-15T19:14:11Z,discovered
agency,Imot.am,Ереван,Армения,https://imot.am/,Unknown,https://imot.am/,2026-09-15T19:14:11Z,discovered
agency,Realting.uz,Ташкент,Узбекистан,https://realting.uz/,Unknown,https://realting.uz/,2026-09-15T19:14:11Z,discovered
agency,Domtut.uz,Ташкент,Узбекистан,https://domtut.uz/,Unknown,https://domtut.uz/,2026-09-15T19:14:11Z,discovered
agency,Uyjoy.uz,Ташкент,Узбекистан,https://uyjoy.uz/,Unknown,https://uyjoy.uz/,2026-09-15T19:14:11Z,discovered
agency,New House Real Estate,Ташкент,Узбекистан,https://newhouse.uz/,Unknown,https://newhouse.uz/,2026-09-15T19:14:11Z,discovered
agency,Мегаполис,Минск,Беларусь,https://megapolis.by/,Unknown,https://megapolis.by/,2026-09-15T19:14:11Z,discovered
agency,РиэлтКафе,Минск,Беларусь,https://rieltcafe.by/,Unknown,https://rieltcafe.by/,2026-09-15T19:14:11Z,discovered
agency,Агентство недвижимости Этажи,Брест,Беларусь,https://brest.etagi.com/,Unknown,https://brest.etagi.com/,2026-09-15T19:14:11Z,discovered
agency,Атлант-М Недвижимость,Минск,Беларусь,https://atlantm.by/,Unknown,https://atlantm.by/,2026-09-15T19:14:11Z,discovered
agency,Ваш риэлтор,Гомель,Беларусь,https://vashrieltor.by/,Unknown,https://vashrieltor.by/,2026-09-15T19:14:11Z,discovered
agency,Магазин недвижимости,Витебск,Беларусь,https://realtyshop.by/,Unknown,https://realtyshop.by/,2026-09-15T19:14:11Z,discovered
agency,SV Real Estate,Ташкент,Узбекистан,https://realting.uz/,Unknown,https://realting.uz/,2026-09-15T19:14:11Z,discovered
agency,Domio,Ташкент,Узбекистан,https://realting.uz/,Unknown,https://realting.uz/,2026-09-15T19:14:11Z,discovered
agency,RNB ESTATE,Ташкент,Узбекистан,https://realting.uz/,Unknown,https://realting.uz/,2026-09-15T19:14:11Z,discovered
agency,SquareLab innovative property solutions,Ташкент,Узбекистан,https://realting.uz/,Unknown,https://realting.uz/,2026-09-15T19:14:11Z,discovered
agency,Единый Центр Новостроек,Ташкент,Узбекистан,https://realting.uz/,Unknown,https://realting.uz/,2026-09-15T19:14:11Z,discovered
agency,Human2Human,Ташкент,Узбекистан,https://realting.uz/,Unknown,https://realting.uz/,2026-09-15T19:14:11Z,discovered
agency,Yunusabad Residence,Ташкент,Узбекистан,https://realting.uz/,Unknown,https://realting.uz/,2026-09-15T19:14:11Z,discovered
agency,Luxe Construction Group,Ташкент,Узбекистан,https://realting.uz/,Unknown,https://realting.uz/,2026-09-15T19:14:11Z,discovered
agency,Агентство 7 этажей,Минск,Беларусь,https://www.an7.by/,Unknown,https://www.an7.by/,2026-09-15T19:14:11Z,discovered
agency,Евразия,Алматы,Казахстан,https://eurasia01.kz/,Unknown,https://eurasia01.kz/,2026-09-15T19:14:11Z,discovered
agency,Uybor.uz,Ташкент,Узбекистан,https://uybor.uz/,Unknown,https://uybor.uz/,2026-09-15T19:14:11Z,discovered
agency,Дельта Инвест,Уфа,Russia,https://deltainvest-ufa.ru/,,https://deltainvest-ufa.ru/,2026-09-15T19:14:11Z,discovered
agency,РиэлтКонсалт,Омск,Russia,https://rieltconsult.ru/,info@rieltconsult.ru,https://rieltconsult.ru/,2026-09-15T19:14:11Z,discovered
agency,Диал,Екатеринбург,Russia,https://dial93.ru/,main@dial93.ru,https://dial93.ru/,2026-09-15T19:14:11Z,discovered
agency,Титул,Ростов-на-Дону,Russia,https://realtitul.ru/,client@realtitul.ru,https://realtitul.ru/,2026-09-15T19:14:11Z,discovered
agency,Новая жизнь,Самара,Russia,https://www.nlre.ru/,nlre@bk.ru,https://www.nlre.ru/,2026-09-15T19:14:11Z,discovered
agency,ГиперДОМ,Казань,Russia,https://www.giperdom.net/,agentstvo@giperdom.net,https://www.giperdom.net/,2026-09-15T19:14:11Z,discovered
agency,CentRoom,Казань,Russia,https://centroom.ru/,sale@centroom.ru,https://centroom.ru/,2026-09-15T19:14:11Z,discovered
agency,ЧФК недвижимость,Краснодар,Russia,https://bsfc.com/,bsfc@bsfc.com,https://bsfc.com/,2026-09-15T19:14:11Z,discovered
agency,На ЮГ,Краснодар,Russia,https://www.nayug24.ru/,krd@nayug24.ru,https://www.nayug24.ru/,2026-09-15T19:14:11Z,discovered
agency,Континент,Ростов-на-Дону,Russia,https://continent-realty.com/,kontinent-r@mail.ru,https://continent-realty.com/,2026-09-15T19:14:11Z,discovered
agency,Альмерия,Ростов-на-Дону,Russia,https://almeriy.ru/,info@almeriy.ru,https://almeriy.ru/,2026-09-15T19:14:11Z,discovered
agency,Золотой ключик,Нижний Новгород,Russia,https://goldkeynn.ru/,bossgoldkey@mail.ru,https://goldkeynn.ru/,2026-09-15T19:14:11Z,discovered
agency,Антей,Нижний Новгород,Russia,https://anteinn.ru/,ananteinn@mail.ru,https://anteinn.ru/,2026-09-15T19:14:11Z,discovered
agency,Донских Недвижимость,Нижний Новгород,Russia,https://donreal.ru/,ksdonskih@yandex.ru,https://donreal.ru/,2026-09-15T19:14:11Z,discovered
agency,РестА-НН,Нижний Новгород,Russia,https://restann.ru/,restann@yandex.ru,https://restann.ru/,2026-09-15T19:14:11Z,discovered
agency,Хайлайт,Нижний Новгород,Russia,https://an-hl.ru/,Anhlnn@mail.ru,https://an-hl.ru/,2026-09-15T19:14:11Z,discovered
agency,Виват-Риэлти,Нижний Новгород,Russia,https://vivatnn.ru/,vivat-rielty@mail.ru,https://vivatnn.ru/,2026-09-15T19:14:11Z,discovered
agency,Твой дом,Пермь,Russia,https://tvoydom59.ru/,tdom_perm@mail.ru,https://tvoydom59.ru/kompanija/,2026-09-15T19:14:11Z,discovered
agency,Риэлт Сервис Омск,Омск,Russia,https://omskrs.ru/,contact@omskrs.ru,https://omskrs.ru/,2026-09-15T19:14:11Z,discovered
agency,BOGDANOV-RIELT,Омск,Russia,https://bogdanov-rielt.ru/,andrey_bogdanov2018@mail.ru,https://bogdanov-rielt.ru/,2026-09-15T19:14:11Z,discovered
agency,Единый Центр Недвижимости,Тюмень,Russia,https://www.ecn72.ru/,+7 (3452) 707-202,https://www.ecn72.ru/,2026-09-15T19:14:11Z,discovered
agency,Сота,Воронеж,Russia,https://www.snsota.ru/,,https://www.snsota.ru/,2026-09-15T19:14:11Z,discovered
agency,Дом Недвижимости,Екатеринбург,Russia,https://www.domnedv.ru/,2681501@mail.ru,https://www.domnedv.ru/,2026-09-15T19:14:11Z,discovered
agency,Риолюкс,Уфа,Russia,https://riolux.ru/ufa/,,https://riolux.ru/ufa/,2026-09-15T19:14:11Z,discovered
developer,Emaar Properties,Dubai,UAE,https://www.emaar.com/,unknown,https://www.emaar.com/,2026-09-15T19:14:11Z,discovered
developer,DAMAC Properties,Dubai,UAE,https://www.damacproperties.com/,unknown,https://www.damacproperties.com/,2026-09-15T19:14:11Z,discovered
developer,Nakheel / Dubai Holding,Dubai,UAE,https://www.nakheel.com/,unknown,https://www.nakheel.com/,2026-09-15T19:14:11Z,discovered
developer,Sobha Realty,Dubai,UAE,https://www.sobharealty.com/,unknown,https://www.sobharealty.com/,2026-09-15T19:14:11Z,discovered
developer,Azizi Developments,Dubai,UAE,https://www.azizidevelopments.com/,unknown,https://www.azizidevelopments.com/,2026-09-15T19:14:11Z,discovered
developer,Binghatti,Dubai,UAE,https://www.binghatti.com/,unknown,https://www.binghatti.com/,2026-09-15T19:14:11Z,discovered
developer,Ellington Properties,Dubai,UAE,https://ellingtonproperties.ae/,unknown,https://ellingtonproperties.ae/,2026-09-15T19:14:11Z,discovered
developer,Danube Properties,Dubai,UAE,https://danubeproperties.com/,unknown,https://danubeproperties.com/,2026-09-15T19:14:11Z,discovered
developer,Meraas / Dubai Holding,Dubai,UAE,https://meraas.com/,unknown,https://meraas.com/,2026-09-15T19:14:11Z,discovered
developer,Omniyat,Dubai,UAE,https://www.omniyat.com/,unknown,https://www.omniyat.com/,2026-09-15T19:14:11Z,discovered
developer,Select Group,Dubai,UAE,https://select-group.ae/,unknown,https://select-group.ae/,2026-09-15T19:14:11Z,discovered
developer,MAG Lifestyle Development,Dubai,UAE,https://magld.com/,unknown,https://magld.com/,2026-09-15T19:14:11Z,discovered
developer,Wasl Asset Management Group,Dubai,UAE,https://www.wasl.ae/,unknown,https://www.wasl.ae/,2026-09-15T19:14:11Z,discovered
developer,Aldar Properties,Dubai,UAE,https://www.aldar.com/,unknown,https://www.aldar.com/,2026-09-15T19:14:11Z,discovered
developer,Arada,Dubai,UAE,https://www.arada.com/,unknown,https://www.arada.com/,2026-09-15T19:14:11Z,discovered
developer,Sobha Limited / Sobha Hartland,Dubai,UAE,https://www.sobharealty.com/,unknown,https://www.sobharealty.com/,2026-09-15T19:14:11Z,discovered
developer,Dubai Properties,Dubai,UAE,https://www.dp.ae/,unknown,https://www.dp.ae/,2026-09-15T19:14:11Z,discovered
developer,Union Properties,Dubai,UAE,https://unionproperties.ae/,unknown,https://unionproperties.ae/,2026-09-15T19:14:11Z,discovered
developer,Tiger Properties,Dubai,UAE,https://www.tigerproperties.ae/,unknown,https://www.tigerproperties.ae/,2026-09-15T19:14:11Z,discovered
developer,Reportage Properties,Dubai,UAE,https://reportageproperties.com/,unknown,https://reportageproperties.com/,2026-09-15T19:14:11Z,discovered
developer,Iman Developers,Dubai,UAE,https://imandevelopers.com/,unknown,https://imandevelopers.com/,2026-09-15T19:14:11Z,discovered
developer,Prescott Development,Dubai,UAE,https://prescott.ae/,unknown,https://prescott.ae/,2026-09-15T19:14:11Z,discovered
developer,Nshama,Dubai,UAE,https://www.nshama.ae/,unknown,https://www.nshama.ae/,2026-09-15T19:14:11Z,discovered
developer,Seven Tides,Dubai,UAE,https://www.seventides.com/,unknown,https://www.seventides.com/,2026-09-15T19:14:11Z,discovered
developer,Vinhomes,Vietnam,Vietnam,https://vinhomes.vn/,unknown,https://vinhomes.vn/,2026-09-15T19:14:11Z,discovered
developer,Novaland,Vietnam,Vietnam,https://www.novaland.com.vn/,unknown,https://www.novaland.com.vn/,2026-09-15T19:14:11Z,discovered
developer,Sun Group,Vietnam,Vietnam,https://sungroup.com.vn/,unknown,https://sungroup.com.vn/,2026-09-15T19:14:11Z,discovered
developer,BIM Group,Vietnam,Vietnam,https://bimgroup.com/,unknown,https://bimgroup.com/,2026-09-15T19:14:11Z,discovered
developer,Nam Long,Vietnam,Vietnam,https://www.namlongvn.com/,unknown,https://www.namlongvn.com/,2026-09-15T19:14:11Z,discovered
developer,Ecopark,Vietnam,Vietnam,https://ecopark.com.vn/,unknown,https://ecopark.com.vn/,2026-09-15T19:14:11Z,discovered
developer,Masterise Homes,Vietnam,Vietnam,https://masterisehomes.com/,unknown,https://masterisehomes.com/,2026-09-15T19:14:11Z,discovered
developer,Nomura Real Estate Vietnam,Vietnam,Vietnam,https://nomura-re-vn.com/,unknown,https://nomura-re-vn.com/,2026-09-15T19:14:11Z,discovered
developer,Phu Long,Vietnam,Vietnam,https://phulong.com/,unknown,https://phulong.com/,2026-09-15T19:14:11Z,discovered
developer,Khang Dien,Vietnam,Vietnam,https://khangdien.com.vn/,unknown,https://khangdien.com.vn/,2026-09-15T19:14:11Z,discovered
developer,Dat Xanh Group,Vietnam,Vietnam,https://www.datxanh.vn/,unknown,https://www.datxanh.vn/,2026-09-15T19:14:11Z,discovered
developer,CEO Group,Vietnam,Vietnam,https://ceogroup.com.vn/,unknown,https://ceogroup.com.vn/,2026-09-15T19:14:11Z,discovered
developer,FLC Group,Vietnam,Vietnam,https://flc.vn/,unknown,https://flc.vn/,2026-09-15T19:14:11Z,discovered
developer,BRG Group,Vietnam,Vietnam,https://brggroup.vn/,unknown,https://brggroup.vn/,2026-09-15T19:14:11Z,discovered
developer,CapitaLand Development Vietnam,Vietnam,Vietnam,https://www.capitaland.com/vn/en.html,unknown,https://www.capitaland.com/vn/en.html,2026-09-15T19:14:11Z,discovered
developer,Gamuda Land Vietnam,Vietnam,Vietnam,https://gamudaland.com.vn/,unknown,https://gamudaland.com.vn/,2026-09-15T19:14:11Z,discovered
developer,Keppel Vietnam,Vietnam,Vietnam,https://www.keppel.com/,unknown,https://www.keppel.com/,2026-09-15T19:14:11Z,discovered
developer,An Gia,Vietnam,Vietnam,https://angia.com.vn/,unknown,https://angia.com.vn/,2026-09-15T19:14:11Z,discovered
developer,Phat Dat,Vietnam,Vietnam,https://www.phatdat.com.vn/,unknown,https://www.phatdat.com.vn/,2026-09-15T19:14:11Z,discovered
developer,Van Phuc Group,Vietnam,Vietnam,https://vanphucgroup.com/,unknown,https://vanphucgroup.com/,2026-09-15T19:14:11Z,discovered
developer,Hung Thinh Land,Vietnam,Vietnam,https://hungthinhland.com/,unknown,https://hungthinhland.com/,2026-09-15T19:14:11Z,discovered
developer,Muong Thanh Group,Vietnam,Vietnam,https://muongthanh.com/,unknown,https://muongthanh.com/,2026-09-15T19:14:11Z,discovered
developer,T&T Group,Vietnam,Vietnam,https://ttgroup.com.vn/,unknown,https://ttgroup.com.vn/,2026-09-15T19:14:11Z,discovered
developer,Taseco Land,Vietnam,Vietnam,https://tasecoland.vn/,unknown,https://tasecoland.vn/,2026-09-15T19:14:11Z,discovered
developer,Rhom Bho Property / THE TITLE,Phuket,Thailand,https://thetitleresidence.com/,,https://thetitleresidence.com/,2026-09-15T19:14:11Z,discovered
developer,Botanica Luxury Villas,Phuket,Thailand,https://botanicaluxuryvilla.com/,,https://botanicaluxuryvilla.com/,2026-09-15T19:14:11Z,discovered
developer,AssetWise,Phuket,Thailand,https://assetwise.co.th/,,https://assetwise.co.th/,2026-09-15T19:14:11Z,discovered
developer,Origin Property,Phuket,Thailand,https://origin.co.th/,,https://origin.co.th/,2026-09-15T19:14:11Z,discovered
developer,Sansiri,Phuket,Thailand,https://sansiri.com/location/phuket-en/,,https://sansiri.com/location/phuket-en/,2026-09-15T19:14:11Z,discovered
developer,Banyan Group Residences,Phuket,Thailand,https://banyangroupresidences.com/,,https://banyangroupresidences.com/,2026-09-15T19:14:11Z,discovered
developer,Utopia Corporation,Phuket,Thailand,https://utopia.co.th/,,https://utopia.co.th/,2026-09-15T19:14:11Z,discovered
developer,Thai Fareast Property / Bluepoint,Phuket,Thailand,https://bluepointcondo.com/,,https://bluepointcondo.com/,2026-09-15T19:14:11Z,discovered
developer,The Ozone Group Phuket,Phuket,Thailand,https://ozonephuket.com/,sales@theozonegroupphuket.com,https://ozonephuket.com/,2026-09-15T19:14:11Z,discovered
developer,The Zero Phuket,Phuket,Thailand,https://thezerophuket.com/,,https://thezerophuket.com/,2026-09-15T19:14:11Z,discovered
developer,Anchan Villas / Pearl Island Property,Phuket,Thailand,https://anchanvillas.com/,info@anchanvillas.com,https://anchanvillas.com/,2026-09-15T19:14:11Z,discovered
developer,The ONE Group,Phuket,Thailand,https://theonephuket.com/,,https://theonephuket.com/,2026-09-15T19:14:11Z,discovered
developer,SKHAI,Phuket,Thailand,https://skhai.com/,,https://skhai.com/,2026-09-15T19:14:11Z,discovered
developer,Sunny Holding,Phuket,Thailand,https://sunnyholding.com/development/,,https://sunnyholding.com/development/,2026-09-15T19:14:11Z,discovered
developer,Phuket9,Phuket,Thailand,https://phuket9.com/,sales@phuket9.com,https://phuket9.com/,2026-09-15T19:14:11Z,discovered
developer,The Aristo Group,Phuket,Thailand,,,,2026-09-15T19:14:11Z,discovered
developer,"Boat Pattana Co., Ltd.",Phuket,Thailand,,,,2026-09-15T19:14:11Z,discovered
developer,Serene Innovations & Developments,Phuket,Thailand,,,,2026-09-15T19:14:11Z,discovered
developer,Thai Molman Real Estate,Phuket,Thailand,,,,2026-09-15T19:14:11Z,discovered
developer,"Able Land Co., Ltd.",Phuket,Thailand,,,,2026-09-15T19:14:11Z,discovered
developer,Ornsirin Public Company Limited,Phuket,Thailand,,,,2026-09-15T19:14:11Z,discovered
developer,"Kata Heights Co., Ltd.",Phuket,Thailand,,,,2026-09-15T19:14:11Z,discovered
developer,"2 Thanwa Property Co., Ltd.",Phuket,Thailand,,,,2026-09-15T19:14:11Z,discovered
developer,"Green Atlas Innovations Co., Ltd.",Phuket,Thailand,,,,2026-09-15T19:14:11Z,discovered
developer,Sala Hospitality Group,Phuket,Thailand,,,,2026-09-15T19:14:11Z,discovered
developer,"Modern 79 Co., Ltd. / Mouana Phuket",Phuket,Thailand,,,,2026-09-15T19:14:11Z,discovered
developer,"T.H. Group Phuket Co., Ltd.",Phuket,Thailand,,,,2026-09-15T19:14:11Z,discovered
developer,VIP Thailand Group,Phuket,Thailand,,,,2026-09-15T19:14:11Z,discovered
developer,Laguna Property,Phuket,Thailand,,,,2026-09-15T19:14:11Z,discovered
developer,Mida Grande Resort,Phuket,Thailand,,,,2026-09-15T19:14:11Z,discovered
developer,Unique Development,Phuket,Thailand,,,,2026-09-15T19:14:11Z,discovered
developer,Magnum Development,Bali,Indonesia,https://magnumdevelopments.com/,unknown,https://magnumdevelopments.com/,2026-09-15T19:14:11Z,discovered
developer,Hatten Land,Bali,Indonesia,https://hattenland.com/,unknown,https://hattenland.com/,2026-09-15T19:14:11Z,discovered
developer,Kura Kura Bali / BTID,Bali,Indonesia,https://kurakurabali.com/,unknown,https://kurakurabali.com/,2026-09-15T19:14:11Z,discovered
developer,Nuanu,Bali,Indonesia,https://nuanu.com/,unknown,https://nuanu.com/,2026-09-15T19:14:11Z,discovered
developer,Bali National Golf Club / ITDC,Bali,Indonesia,https://www.itdc.co.id/,unknown,https://www.itdc.co.id/,2026-09-15T19:14:11Z,discovered
developer,Ciputra Development,Bali,Indonesia,https://ciputradevelopment.com/,unknown,https://ciputradevelopment.com/,2026-09-15T19:14:11Z,discovered
developer,Sinar Mitbana Mas,Bali,Indonesia,https://www.sinarmitbana.co.id/,unknown,https://www.sinarmitbana.co.id/,2026-09-15T19:14:11Z,discovered
developer,Synthesis Development,Bali,Indonesia,https://synthesis-development.id/,unknown,https://synthesis-development.id/,2026-09-15T19:14:11Z,discovered
developer,MNC Land,Bali,Indonesia,https://mncland.com/,unknown,https://mncland.com/,2026-09-15T19:14:11Z,discovered
developer,PT Bali Ragawisata,Bali,Indonesia,https://www.baliragawisata.com/,unknown,https://www.baliragawisata.com/,2026-09-15T19:14:11Z,discovered
developer,The Mulia Bali,Bali,Indonesia,https://www.themulia.com/bali,unknown,https://www.themulia.com/bali,2026-09-15T19:14:11Z,discovered
developer,Bvlgari Resort Bali,Bali,Indonesia,https://www.bulgarihotels.com/en_US/bali,unknown,https://www.bulgarihotels.com/en_US/bali,2026-09-15T19:14:11Z,discovered
developer,Six Senses Uluwatu,Bali,Indonesia,https://www.sixsenses.com/en/resorts/uluwatu-bali,unknown,https://www.sixsenses.com/en/resorts/uluwatu-bali,2026-09-15T19:14:11Z,discovered
developer,Raffles Bali,Bali,Indonesia,https://www.raffles.com/bali/,unknown,https://www.raffles.com/bali/,2026-09-15T19:14:11Z,discovered
developer,Mandarin Oriental Bali,Bali,Indonesia,https://www.mandarinoriental.com/en/nusa-dua,unknown,https://www.mandarinoriental.com/en/nusa-dua,2026-09-15T19:14:11Z,discovered
developer,The Apurva Kempinski Bali,Bali,Indonesia,https://www.kempinski.com/en/the-apurva-kempinski-bali,unknown,https://www.kempinski.com/en/the-apurva-kempinski-bali,2026-09-15T19:14:11Z,discovered
developer,The Westin Resort Nusa Dua,Bali,Indonesia,https://www.marriott.com/en-us/hotels/dpswi-the-westin-resort-nusa-dua-bali/overview/,unknown,https://www.marriott.com/en-us/hotels/dpswi-the-westin-resort-nusa-dua-bali/overview/,2026-09-15T19:14:11Z,discovered
developer,Bali Tourism Development Corporation,Bali,Indonesia,https://www.itdc.co.id/,unknown,https://www.itdc.co.id/,2026-09-15T19:14:11Z,discovered
developer,Tanah Lot Bali,Bali,Indonesia,https://www.tanahlotbali.com/,unknown,https://www.tanahlotbali.com/,2026-09-15T19:14:11Z,discovered
developer,Bali Property Partners / Expatriate Indonesia,Bali,Indonesia,https://www.expatindonesia.com/,unknown,https://www.expatindonesia.com/,2026-09-15T19:14:11Z,discovered
developer,Botanica Luxury Villas,Phuket,Thailand,https://www.botanicaluxuryvilla.com/,info@botanicaluxuryvilla.com,https://www.botanicaluxuryvilla.com/agent_club/,2026-09-15T19:14:11Z,discovered
developer,Sansiri,Phuket,Thailand,https://sansiri.com/,internationalbuyers@sansiri.com,https://www.sansiri.com/agent-recruitment/en/,2026-09-15T19:14:11Z,discovered
developer,Aquella,Phuket,Thailand,https://aquella.com/,sales@aquella.com,https://aquella.com/,2026-09-15T19:14:11Z,discovered
developer,Laguna Phuket / Laguna Residences,Phuket,Thailand,https://www.lagunaphuket.com/,SILK@lagunaphuket.com,https://www.lagunaphuket.com/contact-us/,2026-09-15T19:14:11Z,discovered
developer,Fivewood Estate / Annara Residences,Phuket,Thailand,https://www.annaragroup.com/,unknown,https://www.annaragroup.com/,2026-09-15T19:14:11Z,discovered
developer,Wallaya Villas,Phuket,Thailand,https://www.wallayavillas.com/,unknown,https://www.wallayavillas.com/privacy-policy/,2026-09-15T19:14:11Z,discovered
developer,Supalai,Phuket,Thailand,https://www.supalai.com/,unknown,https://www.supalai.com/,2026-09-15T19:14:11Z,discovered
developer,Rhom Bho Property PCL,Phuket,Thailand,https://www.thetitleresidence.com/,Head office / IR,https://investor.rhombho.co.th/en/information-inquiry/contact,2026-09-15T19:14:11Z,discovered
developer,AssetWise PCL,Phuket,Thailand,https://assetwise.co.th/en/,General contact form,https://assetwise.co.th/en/contact/,2026-09-15T19:14:11Z,discovered
developer,Botanica Luxury Phuket,Phuket,Thailand,https://botanicaluxury.com/en,Sales,https://botanicaluxury.com/en,2026-09-15T19:14:11Z,discovered
developer,Sansiri PCL,Phuket,Thailand,https://www.sansiri.com/,Investor/business enquiry,https://investor.sansiri.com/th/information-inquiry/contact,2026-09-15T19:14:11Z,discovered
developer,Origin Property PCL,Phuket,Thailand,https://origin.co.th/,Corporate contact,https://origin.co.th/,2026-09-15T19:14:11Z,discovered
developer,"Andaman Asset Solution Co., Ltd.",Phuket,Thailand,https://andamanassetsolution.com/,Sales Director Mr. Sunthorn A. (Nhong),https://andamanassetsolution.com/contact/,2026-09-15T19:14:11Z,discovered
developer,"VIP Property Development Co., Ltd.",Phuket,Thailand,https://www.vipthailand.com/,Marketing / Sales,https://www.vipthailand.com/contact/,2026-09-15T19:14:11Z,discovered
developer,"Phuket9 Real Estate Development Co., Ltd.",Phuket,Thailand,https://phuket9.com/,Sales,https://phuket9.com/ ; https://ru.phuket9.com/contacts,2026-09-15T19:14:11Z,discovered
developer,Sri panwa Residence,Phuket,Thailand,https://www.sripanwaresidence.com/,Residence sales,https://www.sripanwaresidence.com/contact,2026-09-15T19:14:11Z,discovered
developer,Layan Green Park,Phuket,Thailand,https://layan.greenparkphuket.com/,unknown,https://layan.greenparkphuket.com/,2026-09-15T19:14:11Z,discovered
developer,Layan Verde,Phuket,Thailand,https://layanverde.com/,unknown,https://layanverde.com/,2026-09-15T19:14:11Z,discovered
developer,Trichada Villas,Phuket,Thailand,https://trichada.com/,unknown,https://trichada.com/,2026-09-15T19:14:11Z,discovered
developer,Habitat Group,Phuket,Thailand,https://www.habitatgroup.co.th/,unknown,https://www.habitatgroup.co.th/,2026-09-15T19:14:11Z,discovered
developer,Arthouse Group,Phuket,Thailand,https://arthousegroup.com/,unknown,https://arthousegroup.com/,2026-09-15T19:14:11Z,discovered
developer,VIP Thailand Group,Phuket,Thailand,https://vipthailandgroup.com/,unknown,https://vipthailandgroup.com/,2026-09-15T19:14:11Z,discovered
developer,Andaman Riviera,Phuket,Thailand,https://andamanriviera.com/,unknown,https://andamanriviera.com/,2026-09-15T19:14:11Z,discovered
developer,The Residence Prime,Phuket,Thailand,https://theresidenceprime.com/,unknown,https://theresidenceprime.com/,2026-09-15T19:14:11Z,discovered
developer,The Niche Estates,Phuket,Thailand,https://thenicheestates.com/,unknown,https://thenicheestates.com/,2026-09-15T19:14:11Z,discovered
developer,Eden Development Phuket,Phuket,Thailand,https://edenphuket.com/,unknown,https://edenphuket.com/,2026-09-15T19:14:11Z,discovered
developer,7th Heaven Phuket,Phuket,Thailand,https://7thheavenphuket.com/,unknown,https://7thheavenphuket.com/,2026-09-15T19:14:11Z,discovered
developer,Royal Phuket Marina,Phuket,Thailand,https://www.royalphuketmarina.com/,unknown,https://www.royalphuketmarina.com/,2026-09-15T19:14:11Z,discovered
developer,MontAzure,Phuket,Thailand,https://www.montazure.com/,unknown,https://www.montazure.com/,2026-09-15T19:14:11Z,discovered
developer,Marriott Residences Phuket,Phuket,Thailand,https://www.marriottresidencesphuket.com/,unknown,https://www.marriottresidencesphuket.com/,2026-09-15T19:14:11Z,discovered
developer,Rosewood Phuket Residences,Phuket,Thailand,https://www.rosewoodhotels.com/en/phuket,unknown,https://www.rosewoodhotels.com/en/phuket,2026-09-15T19:14:11Z,discovered
developer,Cassia Phuket Residences,Phuket,Thailand,https://www.cassiaresidences.com/,unknown,https://www.cassiaresidences.com/,2026-09-15T19:14:11Z,discovered
developer,The Palm Residences Phuket,Phuket,Thailand,https://thepalmresidences.com/,unknown,https://thepalmresidences.com/,2026-09-15T19:14:11Z,discovered
developer,Chalong Miracle Lakeview,Phuket,Thailand,https://chalongmiracle.com/,unknown,https://chalongmiracle.com/,2026-09-15T19:14:11Z,discovered
developer,The Title Heritage,Phuket,Thailand,https://thetitleresidence.com/,unknown,https://thetitleresidence.com/,2026-09-15T19:14:11Z,discovered
developer,The Title Legendary,Phuket,Thailand,https://thetitleresidence.com/,unknown,https://thetitleresidence.com/,2026-09-15T19:14:11Z,discovered
developer,The Title Serenity,Phuket,Thailand,https://thetitleresidence.com/,unknown,https://thetitleresidence.com/,2026-09-15T19:14:11Z,discovered
developer,Origin Residences Bangtao,Phuket,Thailand,https://origin.co.th/,unknown,https://origin.co.th/en/origin-agent-club,2026-09-15T19:14:11Z,discovered
developer,SO Origin Bangtao Beach,Phuket,Thailand,https://origin.co.th/,unknown,https://origin.co.th/en/origin-agent-club,2026-09-15T19:14:11Z,discovered
developer,The Base Cherngtalay,Phuket,Thailand,https://sansiri.com/location/phuket-en/,internationalbuyers@sansiri.com,https://www.sansiri.com/agent-recruitment/en/,2026-09-15T19:14:11Z,discovered
developer,Setthasiri Kohkaew Retreat,Phuket,Thailand,https://sansiri.com/location/phuket-en/,internationalbuyers@sansiri.com,https://www.sansiri.com/agent-recruitment/en/,2026-09-15T19:14:11Z,discovered
developer,Botanica Foresta,Phuket,Thailand,https://www.botanicaluxuryvilla.com/,info@botanicaluxuryvilla.com,https://www.botanicaluxuryvilla.com/agent_club/,2026-09-15T19:14:11Z,discovered
developer,Botanica Hythe,Phuket,Thailand,https://www.botanicaluxuryvilla.com/,info@botanicaluxuryvilla.com,https://www.botanicaluxuryvilla.com/agent_club/,2026-09-15T19:14:11Z,discovered
developer,Laguna Lakeside,Phuket,Thailand,https://www.lagunaphuket.com/,SILK@lagunaphuket.com,https://www.lagunaphuket.com/contact-us/,2026-09-15T19:14:11Z,discovered
